Id,SalePrice
1568,232048.46350343598
1569,132735.33216374222
1570,129962.85756773959
1571,132238.95817518808
1572,147088.67905934632
1573,248522.6370568896
1574,115108.85351560121
1575,218666.10930062013
1576,226303.4810651032
1577,197420.42387655936
1578,154133.16586784695
1579,140795.096743268
1580,189968.87056342026
1581,151426.92181577938
1582,126313.06339613623
1583,336374.31322592986
1584,234017.61968087725
1585,140977.9372239533
1586,83502.63438321455
1587,96829.31912095616
1588,152086.19609462927
1589,95123.17746645909
1590,132988.95249502506
1591,96926.76393085608
1592,110505.20221889405
1593,130961.9011239973
1594,110161.68221041495
1595,116555.69334025144
1596,248558.98900403324
1597,205395.51690320607
1598,221589.42508479848
1599,179216.95304471155
1600,173064.59783611944
1601,80419.12167459236
1602,109947.41483280474
1603,76069.75276317305
1604,281392.6196194008
1605,242461.48103254405
1606,165882.44323585363
1607,161127.90151142722
1608,214408.86856012666
1609,184327.87852883208
1610,144274.55005310252
1611,139352.35157762087
1612,162941.11249305555
1613,154715.13437989895
1614,120428.03039135912
1615,87412.1990596195
1616,76390.01355523641
1617,90397.48985534578
1618,127544.94019296013
1619,139880.29570911397
1620,151782.52012450885
1621,130026.2010907161
1622,138504.7869902543
1623,284142.518965041
1624,226328.6472509915
1625,130880.69649899793
1626,163375.16568486666
1627,188472.1965942753
1628,272683.91738189716
1629,180193.4867948126
1630,396970.5810837555
1631,230759.84019129054
1632,242890.98769808572
1633,170383.46339893327
1634,184591.9716677526
1635,185432.78212833067
1636,152237.08834232378
1637,172524.06919805298
1638,205479.43321998033
1639,178584.41555061366
1640,250620.89245632722
1641,177006.12193433693
1642,224386.7941202118
1643,216497.10079435434
1644,223014.5293344932
1645,188315.46269616898
1646,153856.21025808595
1647,162932.12510211498
1648,132846.81079759166
1649,139656.35728211142
1650,110009.73455918378
1651,127080.77763309295
1652,95131.7240129416
1653,91104.49431258735
1654,150920.26939854966
1655,152971.5406246515
1656,149004.86910870284
1657,152137.63572275543
1658,148574.60143347323
1659,138144.41662357614
1660,150576.4712209214
1661,448082.21435626276
1662,438356.00794636423
1663,386589.0705054023
1664,456548.94152612484
1665,323313.6661518781
1666,323292.64323148486
1667,368150.372123232
1668,347077.87710748723
1669,321048.845903367
1670,349292.6901865329
1671,257967.4081805237
1672,495158.8215564914
1673,289337.3368364474
1674,244620.77019534886
1675,185993.54683544917
1676,187804.69158908966
1677,214611.7828370499
1678,471763.44901647395
1679,384686.8374647421
1680,334293.1688702389
1681,277820.6294994336
1682,304506.7155136411
1683,181074.56678210216
1684,169894.75146859002
1685,172510.7457435285
1686,167360.23157404934
1687,162844.24795910102
1688,182237.13592281894
1689,187318.63432746351
1690,188040.77485815762
1691,179434.87171090025
1692,264866.14879952045
1693,168550.03088483567
1694,186541.51651065974
1695,166286.64090136555
1696,274880.9986140385
1697,171976.21375211256
1698,387802.331269004
1699,324642.9673249403
1700,258579.27410334573
1701,253263.91782658442
1702,251153.1194691143
1703,239066.55639032013
1704,295286.0812799463
1705,239407.74753142352
1706,479153.9059733603
1707,228765.69246404295
1708,217173.42410088517
1709,303596.7808464116
1710,215549.2890399271
1711,244058.42150262347
1712,248138.02183479175
1713,253748.0862292314
1714,225895.3078156561
1715,206886.5982397607
1716,177597.04605734404
1717,172289.5238957662
1718,130747.19963274973
1719,199049.99437392404
1720,244943.50219281568
1721,168002.51571828796
1722,124662.12777264309
1723,150893.02238522246
1724,211328.73011554516
1725,236959.83970728517
1726,188493.62524044348
1727,158203.36452908552
1728,172024.2918017815
1729,159436.60320409923
1730,166607.88968294664
1731,125411.91940428466
1732,128736.48062330863
1733,119075.21204236754
1734,119527.84794363614
1735,137495.14668044273
1736,118804.57207719465
1737,365449.5487769059
1738,212913.5121131812
1739,274693.8005887943
1740,228095.3378862758
1741,195193.11896263022
1742,172645.7440834708
1743,171610.79284398127
1744,291706.34298908955
1745,225899.37151751597
1746,241999.2353783155
1747,214378.21562846992
1748,227184.03424963943
1749,151215.79509125135
1750,126479.19620492405
1751,244063.21238635908
1752,123156.69157165078
1753,137967.99743894069
1754,206081.5149993397
1755,156852.9801833518
1756,134478.91880688528
1757,124410.25697652844
1758,139714.63741968077
1759,165408.02727113097
1760,166733.6674378229
1761,140910.1137390116
1762,175000.64586485818
1763,171841.93146257667
1764,118112.20596205637
1765,163635.4886272191
1766,175000.76786012415
1767,203678.76697450542
1768,150873.45980008302
1769,181799.10768635126
1770,143027.31450123884
1771,130933.63351669064
1772,135850.2876976753
1773,132708.5202989857
1774,137317.47257485654
1775,140185.76728004878
1776,126254.15460073132
1777,119655.68849014987
1778,146776.97566546992
1779,113383.87909307245
1780,170984.3586800366
1781,136898.3272295282
1782,96285.07320175615
1783,131027.26057227669
1784,96386.22338151377
1785,118248.7043736166
1786,137171.6689660025
1787,158786.42638838818
1788,54420.55942397055
1789,96171.013961639
1790,88824.63699351615
1791,191114.84461128694
1792,152935.84931996427
1793,134931.71647289474
1794,145155.57333930215
1795,133200.60439526843
1796,120965.6777846975
1797,112350.82985532624
1798,126270.81452971055
1799,118211.68590433244
1800,132271.48864885283
1801,126554.48240931409
1802,151642.66052522406
1803,152358.9911139843
1804,139454.15754824615
1805,137477.62698767768
1806,110642.13640345419
1807,136700.7612489119
1808,128142.95499774528
1809,120220.22322955845
1810,147355.652294798
1811,95771.140788718
1812,100877.03628991885
1813,114886.73515727335
1814,97006.55893370189
1815,58072.41785579072
1816,101242.42064738164
1817,119521.21369242725
1818,138142.60806605784
1819,116651.30242789017
1820,56449.98308350324
1821,114411.21612750774
1822,154415.24487402296
1823,50031.42189257635
1824,141149.80383799318
1825,122802.39645726648
1826,97707.23627858408
1827,101001.94572216834
1828,138886.38798817928
1829,110732.00340807179
1830,152147.33622250674
1831,171029.72084617073
1832,76611.1592352171
1833,145232.82029164722
1834,123265.18292603339
1835,156876.09248166496
1836,122635.46070264548
1837,95810.06930227374
1838,120682.63263877055
1839,75545.74366540431
1840,166759.85559412013
1841,145909.78007502382
1842,73563.3540665294
1843,133172.04667112094
1844,136754.2663886009
1845,137948.3639032072
1846,152166.44419852216
1847,147706.5153569821
1848,53720.99936914601
1849,114046.76568815912
1850,125035.28791357523
1851,154602.9317590406
1852,130508.36580390572
1853,124843.54943966707
1854,171924.90094511356
1855,133395.26637101342
1856,224432.01355446072
1857,163900.31401756755
1858,135610.05546818703
1859,124623.8032537665
1860,150963.91937853702
1861,125192.03778603049
1862,302940.1866226529
1863,299740.53907657065
1864,299740.53907657065
1865,349527.165863232
1866,347172.06260238105
1867,255657.62106279764
1868,294288.865896015
1869,201944.35454705908
1870,258062.34117845795
1871,257794.3483695174
1872,167663.95583361734
1873,228614.3225001953
1874,141317.54585203837
1875,198843.21081586464
1876,192427.00186249026
1877,207204.76898104858
1878,205734.11546036197
1879,132922.17982255522
1880,134440.65589484636
1881,238940.10706270457
1882,247286.1873791943
1883,193359.97597244784
1884,206939.13585311538
1885,247117.4358941463
1886,293497.0811032429
1887,201864.19099077192
1888,288700.4040030135
1889,161583.70341253182
1890,128873.67146405515
1891,135936.5652729577
1892,104233.94411781852
1893,127306.78993489462
1894,123213.66616296505
1895,133406.96603345475
1896,128134.23021326882
1897,105655.08603540105
1898,109168.71826308858
1899,160851.89720644514
1900,154566.00169321097
1901,173585.46774783012
1902,147020.25741602958
1903,226639.32053811994
1904,159958.9333679554
1905,199040.33292271625
1906,163408.732961233
1907,209119.48648584867
1908,115814.181982785
1909,134997.81814413937
1910,127509.2445541057
1911,233854.7141029299
1912,299949.01606305304
1913,151380.34780604887
1914,55272.99615624362
1915,333650.0143511357
1916,58857.867367133615
1917,260452.39237714544
1918,136143.5216740582
1919,164101.14374991655
1920,128815.00694605164
1921,441110.71247974643
1922,341378.7717190571
1923,218443.19955928467
1924,220970.7348102609
1925,208789.2122485793
1926,383596.64781729924
1927,140517.410423816
1928,162647.69944203924
1929,125704.81504937008
1930,133543.37096787847
1931,141608.41727628818
1932,130125.60261912656
1933,181374.57135830013
1934,183395.8797354082
1935,173226.34267989124
1936,185773.8548552256
1937,180053.4787195959
1938,176357.87400022923
1939,239289.67081392853
1940,182185.98772696234
1941,174654.78759279908
1942,181919.69002219258
1943,206804.67881314672
1944,338013.09204556793
1945,378133.28397221916
1946,145296.3270585719
1947,330466.80841672985
1948,187632.26955404223
1949,236415.2413939944
1950,179404.59694214325
1951,255371.5365280598
1952,218442.41918614242
1953,163641.85566757037
1954,195274.56834453624
1955,129804.12891443496
1956,305596.5777325635
1957,153693.4312408028
1958,282599.7208289889
1959,132680.44651133288
1960,121245.39082797864
1961,118835.61551419969
1962,96349.35303244212
1963,100609.64977253764
1964,107143.70444780726
1965,144560.25728060442
1966,150901.51608890487
1967,309979.56812326907
1968,456294.73399501154
1969,400333.69737324986
1970,459756.3776322503
1971,445786.5364784144
1972,396089.0384430497
1973,258085.9014122994
1974,318950.93790030497
1975,525210.6507634971
1976,267190.8697999619
1977,365871.1582133024
1978,414777.6841345597
1979,325310.94863068406
1980,186615.66771766084
1981,351697.122086076
1982,229061.2065924638
1983,210613.43959826318
1984,166892.13801968956
1985,216700.05092170404
1986,209732.7386598362
1987,173987.1527626289
1988,175425.8293557742
1989,188908.11924136136
1990,220646.8795071565
1991,232644.45825848068
1992,210500.0678564463
1993,165031.93759615617
1994,243300.34884689268
1995,184917.45913891893
1996,244775.25958278423
1997,317197.76360220567
1998,352057.52983648446
1999,254823.79210493667
2000,307631.05306742043
2001,264962.08133990696
2002,241826.68039629905
2003,231202.31480971797
2004,266764.6906079114
2005,228943.91274852253
2006,237155.43513492154
2007,241746.0811274267
2008,219099.01277894026
2009,192073.41688139393
2010,190026.24840358374
2011,147912.36389971568
2012,169297.74081528938
2013,186466.15054638483
2014,189268.98680667207
2015,204271.97407579215
2016,194222.97088675428
2017,198869.7804030449
2018,122919.43122945761
2019,131338.92572183817
2020,113585.38882725468
2021,112898.7664898714
2022,180496.57009469398
2023,140050.89087146573
2024,241568.49026011888
2025,361398.2319988388
2026,171994.6415136782
2027,145884.34899446546
2028,156864.01666886263
2029,169931.44503015906
2030,286164.6364961442
2031,262977.86999384116
2032,285186.33756101836
2033,282085.2369697692
2034,165405.2294978646
2035,207628.33108364008
2036,191676.07449354738
2037,204092.60752602151
2038,331084.04458583787
2039,232758.18315655083
2040,377676.100378799
2041,289556.51165041735
2042,198455.04348190824
2043,171083.59902998406
2044,172844.0570048243
2045,214110.91429727196
2046,136842.42544033946
2047,148142.8480329977
2048,139675.4204528341
2049,136348.98153843527
2050,181436.06095763997
2051,106181.29373595763
2052,134907.85561751822
2053,149690.9520190804
2054,91543.63666093234
2055,155061.2406062035
2056,132317.04773491452
2057,124742.24247772581
2058,236483.63905332817
2059,129425.82398512367
2060,166920.22825089257
2061,183573.4807030985
2062,135992.60970066598
2063,121846.22424560299
2064,140506.47688974635
2065,120169.68576653229
2066,169339.07842553285
2067,109549.16212282708
2068,132190.96056299395
2069,86475.34303747606
2070,112836.62975269066
2071,90258.65184868309
2072,124996.47300952488
2073,139579.9551351795
2074,181824.71275373935
2075,144853.08920286864
2076,122061.40533995807
2077,154729.3080624885
2078,134006.96070374854
2079,130036.01435143178
2080,115601.4443930259
2081,123511.6742859871
2082,128150.82104839274
2083,142272.74733698484
2084,114360.47301551909
2085,123990.30371083706
2086,134059.29745667355
2087,115105.22279107034
2088,95926.24174050833
2089,77916.47094836018
2090,131746.9803717147
2091,128091.2211184495
2092,126281.77835276266
2093,117270.85364025275
2094,132696.05394012976
2095,149025.8927442721
2096,77372.43660445254
2097,94926.0183044678
2098,142833.19104723327
2099,60279.87650339487
2100,90096.80994601981
2101,126680.83877722178
2102,122543.71496608079
2103,99806.73021096409
2104,122202.90728627909
2105,129650.62261805063
2106,64555.01837085791
2107,231453.64303955692
2108,118677.79767911103
2109,113314.99692208393
2110,131068.66357550774
2111,149963.14799056097
2112,137678.1232066037
2113,121106.72438720962
2114,103288.63074049054
2115,157377.0032363541
2116,119701.364688067
2117,148478.0159195971
2118,114949.84541942786
2119,98107.17305310446
2120,110382.83338121459
2121,110874.1894076877
2122,107253.69662907708
2123,87890.74437278778
2124,172414.9904368372
2125,126473.92647948179
2126,158705.29424716535
2127,150246.50337136458
2128,121853.9156252444
2129,104528.46012169225
2130,138894.8510906397
2131,151461.56814788855
2132,113680.66840068578
2133,115874.94975195399
2134,118099.40428279035
2135,98821.58266569409
2136,69548.93627292942
2137,112843.0751120916
2138,131116.72843718418
2139,153076.0619071395
2140,140723.1927046596
2141,136629.24743694693
2142,128345.03534780588
2143,145070.08267092658
2144,129494.03127528739
2145,138498.5404940367
2146,164874.57685231956
2147,123325.75677039946
2148,122158.03324513203
2149,143592.1591522058
2150,218740.01948781713
2151,123695.1487790046
2152,183927.49215278475
2153,170326.19079144555
2154,107747.56213028044
2155,132297.02441636327
2156,265598.52259819454
2157,220385.39926338376
2158,240310.5619894055
2159,218039.88728077905
2160,167979.14648618648
2161,241154.71993402543
2162,391855.6625959174
2163,341597.28208927286
2164,253927.29026093023
2165,184622.49837840724
2166,147973.49349053163
2167,209427.47682423302
2168,205556.7439130604
2169,197809.91467817436
2170,218798.21077324892
2171,145818.2124899154
2172,133616.7194128117
2173,167388.90470392245
2174,238733.00257600762
2175,325830.82285937323
2176,320816.1916575371
2177,246203.75832004967
2178,206370.06329591628
2179,141808.21921872062
2180,212076.21059113377
2181,189430.4561129519
2182,225063.02616467568
2183,194593.41355686827
2184,130012.7763725922
2185,118073.64375431604
2186,142142.4784241181
2187,156119.9828584801
2188,158270.55187722304
2189,227045.35440130695
2190,80078.85881997744
2191,81602.26918616035
2192,93992.69017755277
2193,110927.21948099592
2194,101400.19943311972
2195,116083.92935219759
2196,109402.75363383774
2197,115103.12746094613
2198,160240.50556500803
2199,178175.98887979292
2200,145333.72573237814
2201,149195.89283171293
2202,213924.49664783778
2203,149042.64967069848
2204,187680.17248446544
2205,117308.93761796884
2206,143239.8864215746
2207,224062.55708840638
2208,262324.6567309605
2209,201128.50386520528
2210,127363.88951581618
2211,114605.03818699927
2212,108687.95844906612
2213,106862.56895311308
2214,118695.39337679751
2215,100848.0858295641
2216,133650.35558851945
2217,81092.16930711291
2218,68081.57099814246
2219,63228.15482383407
2220,74271.02870873215
2221,333650.0143511357
2222,249367.40832923833
2223,277896.0381785407
2224,205063.49982352305
2225,121795.72821651211
2226,175366.73592513707
2227,192194.26489273363
2228,276468.72872648854
2229,240560.5135632649
2230,147926.77678720842
2231,215726.89578629538
2232,176147.5568467468
2233,173442.10628023435
2234,255328.3239883546
2235,215211.00658920337
2236,273434.7859905155
2237,352546.0488588762
2238,207134.25289594536
2239,104234.78775680876
2240,161566.56511445076
2241,167097.80432313425
2242,127615.50309772074
2243,126530.42135383892
2244,108463.92473887042
2245,102152.33704655337
2246,151588.8688873483
2247,104488.4788172038
2248,125428.43223827108
2249,126493.90890725073
2250,133926.78304305967
2251,128752.13109993142
2252,169042.41972784192
2253,155253.03256999142
2254,180811.04128097207
2255,193567.33425516935
2256,184623.30379485944
2257,200291.08440525807
2258,167417.26368361415
2259,177715.9548886707
2260,162936.2394077945
2261,187681.007118839
2262,213073.98190133573
2263,355634.4289920005
2264,406021.9922329187
2265,186851.2856928571
2266,314742.2713618816
2267,382334.5164023869
2268,389394.50519542274
2269,146463.83712051227
2270,182988.45811957392
2271,212448.4491940243
2272,194903.09334687208
2273,159698.45234348407
2274,171204.7342677936
2275,168766.09126236243
2276,182776.51871008537
2277,195005.02523094107
2278,152842.80822048994
2279,129979.487931338
2280,127596.92273460206
2281,164874.7038686032
2282,183783.49454412275
2283,97610.10558422632
2284,108326.45755531182
2285,148239.37125524515
2286,126124.53323819744
2287,352633.2904345042
2288,276108.8594408366
2289,400346.6988466736
2290,444575.1759394384
2291,320952.4789720196
2292,434725.0216405531
2293,475631.43028401805
2294,442457.3016387922
2295,455087.9936134542
2296,285925.8928483601
2297,305172.4747447369
2298,315069.8222992699
2299,401553.7261041598
2300,339389.8361814184
2301,267943.3058553689
2302,236439.54694541974
2303,243602.02592393226
2304,231296.1269866508
2305,184972.38751924696
2306,179928.22543337653
2307,184962.95470945054
2308,221905.7483012399
2309,288899.3071008066
2310,218461.55690827995
2311,194980.5094367442
2312,176701.79504341236
2313,171768.85507599375
2314,171438.68142976274
2315,178797.79741331172
2316,187933.52175536234
2317,179612.7546923949
2318,175483.72019256893
2319,174435.27520321912
2320,185428.4375437093
2321,257958.99680756612
2322,171555.72739256476
2323,179841.76875464516
2324,168594.03397987998
2325,209162.00713486024
2326,163631.16829985526
2327,219490.50490835495
2328,234531.3097784046
2329,191220.60030995536
2330,180499.65492564303
2331,358750.49390191917
2332,422086.28001930553
2333,317167.94992534537
2334,261511.80057775887
2335,257028.13259179404
2336,334711.24073411664
2337,208040.71165643475
2338,298970.2338371426
2339,205831.77225782862
2340,387526.0095386457
2341,216910.88553707342
2342,228499.3826988961
2343,223421.90809676787
2344,229256.90306017004
2345,227214.26826721523
2346,222137.81600613424
2347,204558.9822676358
2348,232435.31956249557
2349,174069.0871591067
2350,278391.5169943917
2351,252910.2598179637
2352,243971.7835599956
2353,236423.05053304514
2354,132377.94446476214
2355,145679.1054785316
2356,153952.16382190151
2357,191114.7332983879
2358,196295.3594221806
2359,127844.11687644072
2360,115206.83168311023
2361,143449.4086473939
2362,260692.06278715658
2363,147895.46555364062
2364,162506.0564300227
2365,213220.41502000042
2366,196746.45494072224
2367,225010.7117437105
2368,221788.5993685214
2369,221490.429583828
2370,170926.08383351532
2371,172786.30087492664
2372,192846.3310811133
2373,264521.46231601405
2374,319311.6524417466
2375,258789.05314015434
2376,276371.4396174196
2377,382324.8003449992
2378,142649.49593397364
2379,186296.46193541528
2380,142160.7530603048
2381,158307.53900337685
2382,193267.63656613269
2383,204064.45134820632
2384,251534.9510303004
2385,154421.6602802946
2386,132513.84396261343
2387,139361.180438393
2388,101304.62114111161
2389,124374.08490322225
2390,140877.88001983997
2391,142609.66445046916
2392,115931.64841242346
2393,169378.6927935403
2394,147383.07831030735
2395,213230.04780710686
2396,136192.23052279238
2397,206979.0498804267
2398,129057.18666137953
2399,53731.095956287856
2400,56723.79439004678
2401,108778.94540095043
2402,143890.21573514878
2403,131293.568703402
2404,143473.53167859206
2405,158649.4425886199
2406,140366.53835368503
2407,129309.62811586368
2408,140630.8845184513
2409,125585.64631128883
2410,178679.7209689544
2411,123642.92382654005
2412,159096.6401941911
2413,131043.94627008693
2414,139200.07475362366
2415,130026.67048677645
2416,133622.98154138576
2417,134882.43769600953
2418,131382.19407233474
2419,122164.52443255465
2420,124061.08644318003
2421,145831.53222585953
2422,119371.50968059595
2423,121156.51972693892
2424,160553.97313597822
2425,236417.3578541221
2426,128341.01988772729
2427,138160.74255075658
2428,173469.76626797958
2429,122756.25879785731
2430,131373.87717819237
2431,112271.09605031331
2432,148181.99368326922
2433,151297.5866768495
2434,140836.61177646765
2435,142578.39774830797
2436,106844.87938350295
2437,109919.21377386758
2438,125046.66867891971
2439,102809.45185314082
2440,120444.3435326702
2441,90857.15877654223
2442,93573.43054027634
2443,114940.17132010534
2444,122968.04540450407
2445,76557.84511933148
2446,120794.53743725565
2447,189941.4188935662
2448,134336.36178398726
2449,108138.95711061117
2450,146990.17712533742
2451,98550.51437699143
2452,212278.98234560597
2453,95323.97227610677
2454,122395.41399628142
2455,114771.19583108574
2456,137118.24149129487
2457,125571.86615605775
2458,118799.47055581432
2459,107539.74977325276
2460,141679.21902275048
2461,114871.95934177592
2462,138732.0958442174
2463,124726.14831716902
2464,164866.31924750574
2465,132445.66483700866
2466,107567.7535756995
2467,144740.93650025374
2468,75121.8307585388
2469,79732.42477621911
2470,182521.61642159327
2471,213160.23562451653
2472,158811.70802559445
2473,118097.51781891988
2474,76238.35086068301
2475,218635.06928416734
2476,108581.63934020407
2477,126132.31919010688
2478,156847.4535410128
2479,115345.59435222877
2480,154183.5270606181
2481,122802.51185437967
2482,127882.53405507837
2483,112683.13035675463
2484,122351.95549810475
2485,127765.83461362192
2486,158815.4727145834
2487,178000.0728587351
2488,160590.72862415953
2489,157453.39584535192
2490,152409.37668892424
2491,82767.84313726304
2492,172712.7601666714
2493,147179.99850582457
2494,162085.22474895464
2495,84325.3290193918
2496,243210.43160329707
2497,152654.23276059452
2498,111282.75449271836
2499,93829.89468226282
2500,121405.31360839999
2501,138493.7943920644
2502,146588.0755471822
2503,89207.0334184006
2504,181497.20861084186
2505,231198.1254684286
2506,252632.5786408355
2507,311627.1867313875
2508,252632.5786408355
2509,217346.8611127388
2510,225570.06338062463
2511,179503.63821780478
2512,210651.8449282768
2513,208175.3739166835
2514,243880.05149783348
2515,154355.24213467183
2516,159674.97633620488
2517,136370.29808441945
2518,149094.41894867457
2519,224406.56793618688
2520,208126.76117557296
2521,190423.95277568922
2522,218343.7306900414
2523,125597.81011116583
2524,141303.97805372614
2525,142990.75412264533
2526,140337.9026135998
2527,110946.69835201609
2528,128738.90119810509
2529,134836.61705935042
2530,122977.0734762437
2531,240325.60374015785
2532,229139.37011441842
2533,197017.60059652672
2534,225746.18479228282
2535,322417.3039298284
2536,238862.45542575273
2537,239643.80495381227
2538,179175.8989266006
2539,185470.21175632457
2540,170076.11489271384
2541,176658.48782222698
2542,161422.40782911266
2543,131697.8594832553
2544,126661.55380548781
2545,128255.38568062783
2546,127967.20783617123
2547,143500.27675080425
2548,158969.94456803607
2549,162294.38154668148
2550,276677.6129556075
2551,136571.42646102625
2552,128406.7687454389
2553,71164.68556687559
2554,109186.82546252223
2555,121518.00127801835
2556,106377.24705761447
2557,102554.6197328006
2558,161630.77151623057
2559,135837.81486600323
2560,137907.3730248485
2561,135181.27157607413
2562,152728.52896769185
2563,149420.01324111962
2564,196793.11225893884
2565,137547.42200387633
2566,158763.62577612826
2567,139712.91382652195
2568,213206.7602417808
2569,208117.28561742685
2570,118808.74283096987
2571,204788.58203481
2572,166829.12494230538
2573,221065.0743564112
2574,283403.8177991606
2575,128525.22627106508
2576,127163.80840878752
2577,168591.31598026634
2578,80171.28810799614
2579,74320.84492732151
2580,122803.22092429902
2581,116295.21236742903
2582,106386.44492903212
2583,281001.9871471349
2584,159407.87135031162
2585,178561.10767345686
2586,209865.4930624134
2587,190586.45465049776
2588,158798.18066007874
2589,147014.10526684616
2590,213481.18966832114
2591,218128.72330438078
2592,212862.78220216394
2593,248272.74712163358
2594,179346.86553507982
2595,199635.9796384769
2596,338146.43589154293
2597,180625.67248085118
2598,273595.5255595085
2599,299377.63124228263
2600,187427.59394197815
2601,147217.4446208437
2602,84885.64319316644
2603,99180.16852617088
2604,88494.75961879252
2605,76069.65959794217
2606,143015.0548406645
2607,175542.29613196113
2608,198131.59532831016
2609,171517.0346109476
2610,116181.34071299639
2611,137545.52569938576
2612,151792.34028126966
2613,133764.6127565227
2614,129179.04527733492
2615,148185.43289777337
2616,143599.1340840639
2617,174009.90734346627
2618,198845.25613374807
2619,207058.47016025404
2620,188717.09254617023
2621,177398.79945013678
2622,183501.77399630932
2623,241180.08911461697
2624,287523.5300177689
2625,319961.6178692685
2626,168446.56601566868
2627,166464.276284733
2628,466305.06773245486
2629,607698.946065346
2630,397125.865801988
2631,468785.259398191
2632,455219.4869086963
2633,327901.26669559703
2634,402829.81811971875
2635,150415.5300136238
2636,179597.4867216576
2637,189961.26168399537
2638,271048.7997334734
2639,194348.56946388676
2640,150215.8599545683
2641,107156.02864518618
2642,191955.68701589754
2643,104484.21221221535
2644,127631.91572071917
2645,98511.99051705604
2646,94229.80710107554
2647,97408.02491493782
2648,144877.10502789705
2649,147008.5160569015
2650,144206.21215250657
2651,147373.15238235382
2652,421872.5605249934
2653,246276.92002713255
2654,251412.8848642002
2655,367887.842099372
2656,302576.48142942035
2657,334927.45145053824
2658,290448.40184260375
2659,320713.7188399142
2660,332304.2790457535
2661,340049.70132183237
2662,342671.06767944654
2663,278037.29461196245
2664,278736.73371394165
2665,341630.2594076751
2666,288553.839495952
2667,162103.4344224828
2668,178675.47093187348
2669,173638.18207807452
2670,292661.1744344005
2671,181916.68802532094
2672,181913.3344894757
2673,203081.49533084515
2674,199810.11325528118
2675,166752.76170125595
2676,184349.8101923692
2677,198068.5884068014
2678,259267.32359831865
2679,273511.67124844354
2680,267034.242930376
2681,424966.71764439176
2682,348727.38636670884
2683,507015.55093536363
2684,308527.59354450507
2685,388304.0743619411
2686,249382.6149305919
2687,337482.7461640689
2688,231792.4170077481
2689,215116.9520624743
2690,489694.18409850146
2691,189180.74798555582
2692,126692.72201254223
2693,199941.5071909939
2694,131471.81755249525
2695,188667.73972674352
2696,183679.51945197454
2697,185684.3740816389
2698,188003.38546742336
2699,179482.77998425407
2700,156672.84936429682
2701,141621.4424001146
2702,111627.91536110682
2703,127916.83955382294
2704,141982.6383259352
2705,123779.9892622292
2706,119422.57776412736
2707,129034.9804877476
2708,142889.8366867666
2709,119655.63314493716
2710,129642.57353296629
2711,282396.8670976441
2712,396800.2153430985
2713,168176.47221608527
2714,151767.301626038
2715,170520.01529781808
2716,152483.0310188205
2717,180548.48401956787
2718,229629.12275743502
2719,156471.72510689258
2720,177147.28750213556
2721,137343.7002009392
2722,156320.39337751552
2723,148353.7913427136
2724,128807.56722051359
2725,134427.57365289092
2726,148773.49614585846
2727,174449.2272298239
2728,170738.13811697354
2729,150428.36495461204
2730,143677.94038209177
2731,127011.97940711847
2732,128355.62949410664
2733,159205.7488492273
